Producto,Descripcion,Categoria,Response
"Bafle de 15"" 16,000 W PMPO profesional Bluetooth* con procesador digital de sonido (DSP)","Excelencia en audio, con gran resolución y fidelidad a cualquier nivel de potencia, Con este bafle profesional Bluetooth* obtén gran resolución, fidelidad y excelencia de sonido a cualquier nivel de potencia.",Otros,[]
"Alambre estañado para conexiones, de color negro, calibre 22 AWG","Alambre estañado para conexiones, color negro, calibre 22 AWG, útil para tablillas de conexión de circuitos electrónicos (protoboard). Se vende por metro o en rollo de 100 m.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""WW""","Modulador fijo de Audio/Video para el canal WW, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""T""","Modulador fijo de Audio/Video para el canal T, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Cable plug 3,5 mm a 2 plug RCA de 90 cm, ultradelgado y conectores reforzados","Cable de audio fabricado con las mejores técnicas y materiales para ser muy delgado y tener \xa0las mismas capacidades que cualquier cable robusto. Tiene un conector macho de 3,5 mm estéreo en un extremo y en el otro, dos conectores tipo RCA para los canales izquierdo y derecho. Con acabado oro Premium de alto rendimiento y cubierta metálica que ofrece un mayor blindaje y evita la interferencia, garantizando la correcta transmisión de audio entre sus equipos.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""OO""","Modulador fijo de Audio/Video para el canal OO, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""AA""","Modulador fijo de Audio/Video para el canal AA, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
Audífonos Bluetooth* Sport con cable plano,"¡Música para toda tu rutina de ejercicio!, Escucha música mientras haces ejercicio o realizas cualquier actividad, con estos audífonos inalámbricos.",Otros,[]
Cable plano de 40 vías,"Cable plano de 40 vías, con conductores calibre 28 AWG, en color gris. Se utiliza para armar cables de transmisión de datos en computadoras y se vende por metro o en rollo de 30 m.",Otros,[]
"Cable auxiliar plug a plug 3,5 mm TRRS de 1,8 m","Con este cable conecta fácilmente micrófonos de estudio tipo ""shotgun*"" (con conexión TRRS 3,5 mm) a cámaras fotográficas y de video, o sustituye el cable desprendible de tus audífonos manos libres.",Otros,[]
Cable tipo micrófono 22 AWG 50% malla de cobre sin estañar,", Cable tipo micrófono doble, calibre 22 AWG, 50% de malla de cobre sin estañar, color negro, útil para el armado de extensiones de audio en micrófonos balanceados. Se vende por metro o en rollo de 305 m.",Otros,[]
"Modulador fijo con filtro SAW, para canal G (20)","Modulador fijo de Audio/Video para el canal G (20), con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 870 MHz, impedancia de salida de 75 Ω y relación Audio/Video de -10 a -20 dB (ajustable).",Otros,[]
Cable Toslink de fibra óptica de 3 m,"Sus 3 metros te permiten conectar a larga distancia tus dispositivos de audio digital, Este cable de fibra óptica está diseñado especialmente para transmitir audio digital. Utilízalo en aparatos como pantallas, Blu-Ray*, home theaters y más.",Otros,[]
"Acoplador direccional con 2 Taps, 24 dB de atenuación, con caja soldada","Acoplador direccional de 1 GHz con dos derivaciones (Tap) de 24 dB de atenuación. Tiene un rango de operación de 5 a 1000 MHz, para uso en interiores y exteriores, su caja es soldada y cuenta con blindaje contra interferencia electromagnética (EMI) &gt; -130 dB",Otros,[]
"Soporte móvil para pantallas de 19” a 83”, con repisa","Lleva tu pantalla a donde quieras, su base con ruedas te ayudará a cambiarla de lugar según tus necesidades, Coloca tu pantalla en este soporte móvil y acomódala de la manera más conveniente, para maximizar la visibilidad del contenido que proyectes en ella. Es ideal para salas de juntas, stands de exposiciones o capacitaciones, oficinas y salones de clases.",Soporte TV,"El Soporte para Pantalla Steren es la solución perfecta para llevar tu pantalla de 19” a 83” a donde quieras. La base con ruedas te permite cambiar de lugar la pantalla con facilidad. El soporte incluye un Brazo para TV que te permite acomodar la pantalla en la posición que desees para maximizar la visibilidad del contenido que proyectes. Además, cuenta con una Instalación de Simplo que te permite colocar tu pantalla sin complicaciones. Es ideal para salas de juntas, stands de exposiciones, capacitaciones, oficinas y salones de clases. El Soporte para Pantalla Steren es la solución perfecta para tus necesidades."
Receptor de audio Bluetooth* y manos libres con batería recargable y reproductor MP3,"¡Convierte cualquier equipo en Bluetooth!, Disfruta tu música, con ayuda de este receptor que te permitirá convertir cualquier bocina, autoestéreo o audífonos alámbricos en Bluetooth.",Otros,[]
"Megáfono de 25 W con reproductor MP3, AUX 3,5 mm y micrófono tipo patrullero",", ¡Hazte escuchar!",Otros,[]
"Divisor de 3 salidas, de 75 Ohms","Divisor (splitter) de 3 salidas, de 75 Ohms, para señal VHF, UHF y FM de 5 a 900 MHz, metálico, con caja sellada y acabado anticorrosivo. Divide en tres la señal proveniente de una fuente de video como antenas, televisión satelital o de cable, videocasseteras, DVD* y más.",Otros,[]
Audífonos Bluetooth* con batería de hasta 30 h,"Hasta 30 h de batería ¡Disfruta tu música, literalmente, todo el día!, ¡Disfruta tu música literalmente todo el día, con estos audífonos inalámbricos!",Otros,[]
Adaptador plug invertido 2.1 mm a 2 terminales atornillables,"Conector de corriente de plug (macho) invertido de 2,1 mm a dos terminales para alimentación de cámaras de seguridad (CCTV).",Otros,[]
"Sistema de 2 micrófonos inalámbricos VHF, de mano y solapa o diadema","La solución profesional para conferencias donde necesitas las manos libres, ¡Sonidos claros y nítidos con gran alcance!",Otros,[]
"Acoplador direccional con 2 Taps, 27 dB de atenuación, con caja soldada","Acoplador direccional de 1 GHz con dos derivaciones (Tap) de 27 dB de atenuación. Tiene un rango de operación de 5 a 1000 MHz, para uso en interiores y exteriores, su caja es soldada y cuenta con blindaje contra interferencia electromagnética (EMI) &gt; -130 dB",Otros,[]
"Bocina inteligente ECHO DOT 5ta Gen con reloj y Alexa, blanca","Disfruta de una experiencia de audio superior a los Echo Dot con Alexa anteriores, en la que obtendrás voces más nítidas, graves más profundos y sonido vibrante en cualquier habitación.",Otros,[]
"Regulador de voltaje 1,000 W con 4 contactos","Protección contra variaciones y picos de voltaje, sobrecargas, corto circuitos y sobrecalentamiento, Con este Regulador de voltaje de 1000 Watts tendrás la seguridad de que las fallas en el suministro eléctrico no provocarán daños en tus aparatos. Protégelos contra sobrecargas, cortocircuitos, variaciones de voltaje, sobrecalentamiento y picos de voltaje.",Otros,[]
"Acoplador direccional con 4 Taps, 24 dB de atenuación, con caja soldada","Acoplador direccional de 1 GHz con cuatro derivaciones (Tap) de 24 dB de atenuación. Tiene un rango de operación de 5 a 1000 MHz, para uso en interiores y exteriores, su caja es soldada y cuenta con blindaje contra interferencia electromagnética (EMI) &gt; -130 dB.",Otros,[]
"Modulador fijo con filtro SAW, para canal 10","Modulador fijo de Audio/Video para el canal 10, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 870 MHz, impedancia de salida de 75 Ω y relación Audio/Video de -10 a -20 dB (ajustable).",Otros,[]
50 grapas para cable telefónico MO8T,"50 grapas color blanco, para cable telefónico plano. De 8,5 mm de ancho, con clavo de 3/4 de pulgada (1,8 cm).",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""LL""","Modulador fijo de Audio/Video para el canal LL, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Cable Elite RCA de audio y video, de 1,8 m","Cable de audio y video para Teatro en Casa (Home Theater), con tres conectores macho (plug) RCA* a tres conectores macho (plug) RCA, platinados en oro, que permiten máxima transferencia de señal y mínima distorsión, para disfrutar la música de sus películas como si estuviera en el cine. Su cable es de uso rudo con doble recubrimiento tipo ""Phyton*"" y mide 1,8 m.",Otros,[]
Cable HDMI® de 20 m,"Haz instalaciones HDMI profesionales a larga distancia, sin pérdida de señal y conservando la máxima calidad de audio y video., Con este cable HDMI* de 20 metros realiza instalaciones profesionales y transmite contenido digital a gran distancia. Es ideal para negocios como hoteles, bares o\xa0 restaurantes en donde se necesitan realizar conexiones alejadas.",Otros,[]
"Modulador fijo con filtro SAW, para canal M (26)","Modulador fijo de Audio/Video para el canal M (26), con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 870 MHz, impedancia de salida de 75 Ω y relación Audio/Video de -10 a -20 dB (ajustable).",Otros,[]
Sistema Android TV Box,Convierte tu pantalla en una verdadera Smart TV,Otros,[]
"Cable coaxial RG58A, 50Î© y 50% malla de aluminio sin estañar",", Cable coaxial de 50 Ohms de impedancia, Marca STEREN, Importado, conductor central de 1 polo de calibre 20 AWG, con 50 % de malla de aluminio, 100 % de maylar aluminizado, diámetro interior de 2,95 mm y diámetro exterior de 4,9 mm. Presentación en rollo de 305 metros, color negro.",Otros,[]
"Cable USB a USB de 1,8 m con conectores niquelados.","Cable con dos conectores USB macho (plug) tipo ""A"", de 1,8 m. Soporta temperaturas de hasta 60° Centígrados, 30 Volts, 2 cables calibre 28 AWG y 2 cables calibre 24 AWG",Otros,[]
"Doble contacto Wi-Fi* y cargador USB, con placa para pared","Control inteligente de equipos electrónicos o eléctricos. Encendido, apagado o programación, con tu celular, donde quiera que estés, Automatiza equipos eléctricos con este doble contacto Wi-Fi* y haz tu casa inteligente.",Otros,[]
"Modulador fijo con filtro SAW, para canal S (32)","Modulador fijo de Audio/Video para el canal S (32), con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 870 MHz, impedancia de salida de 75 Ω y relación Audio/Video de -10 a -20 dB (ajustable).",Otros,[]
"Cable HDMI®/TM 2.1 de ultra alta velocidad, de 5 m","Disfruta de toda la experiencia UHD en tu pantalla, Con este cable HDMI®, transmite contenido de audio y video digital en ultra alta definición (hasta 8K) a una super velocidad.",Otros,[]
"Audífonos manos libres con sujeción de imán, control de volumen y cable tipo cordón","Escucha música y contesta llamadas sin sacar tu celular, Estos audífonos alámbricos te dan sonidos nítidos al escuchar tu música desde tu smartphone o tablet. Gracias a su función Manos libres, puedes hablar por teléfono, sin necesidad de sacar el dispositivo de tu bolsa.",Otros,[]
"Extensión de 3 contactos, de 4 m","Extensión de 3 contactos, de 4 m de largo, con cable de 2 x 16 AWG tipo SPT-2 y acabado en color blanco.",Otros,[]
"Cable EKTEL, 3 pares, 24 AWG",", Cable tipo EKTEL*-CMR de 3 pares, Categoría 3, calibre 24 AWG, en color gris, útil para transmisión de voz y datos a baja velocidad. Se vende por metro o en rollo de 305 m.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""F""","Modulador fijo de Audio/Video para el canal F, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Batería recargable de 7,4 Vcc 1,5 Ah para MG-255","Esta batería es el repuesto para el megáfono modelo MG-255. Por su composición química de iones de litio la duración de su funcionamiento es mayor, y no tiene efecto memoria.",Otros,[]
"Cable plug 3,5 mm a 2 jacks RCA de 15 cm, ultradelgado","Adaptador duplex de audio, con dos conectores hembra (jack) RCA a un conector macho (plug) de 3,5 mm estéreo. Su cable es blindado en espiral y mide 15 cm.",Otros,[]
Sensor Wi-Fi* para puerta o ventana,"Convierte tu casa en una Smart Home y mantente alerta de los movimientos que ocurran en los accesos de tu hogar., Convierte tu casa en una Smart Home y mantente alerta de los movimientos que ocurran en los accesos de tu hogar.",Otros,[]
"Foco LED RGB decorativo con bocina Bluetooth*, 6,5 W","¡Iluminación multicolor y música en un foco!, ¡Iluminación multicolor y música en un foco!",Otros,[]
